id,stop_id,time_arrived,time_departed,break_duration,routeId,routeName
4882,10,2025-10-01 20:58:32.571707+00:00,2025-10-01 21:00:43.887199+00:00,131.315492,54545.0,LX Route
4882,11,2025-10-01 21:03:11.987152+00:00,2025-10-01 21:03:46.984234+00:00,34.997082,54545.0,LX Route
4882,1,2025-10-01 21:16:11.790329+00:00,2025-10-01 21:18:48.645412+00:00,156.855083,54545.0,LX Route
4882,2,2025-10-01 21:21:43.876036+00:00,2025-10-01 21:24:30.936016+00:00,167.05998,54545.0,LX Route
4882,3,2025-10-01 21:40:13.830157+00:00,2025-10-01 21:42:16.047042+00:00,122.216885,54545.0,LX Route
4882,5,2025-10-01 21:49:47.894126+00:00,2025-10-01 21:50:31.443310+00:00,43.549184,54545.0,LX Route
4882,6,2025-10-01 21:54:09.355131+00:00,2025-10-01 21:55:36.694971+00:00,87.33984,54545.0,LX Route
4882,9,2025-10-01 21:56:56.426331+00:00,2025-10-01 21:57:31.173947+00:00,34.747616,54545.0,LX Route
4882,10,2025-10-01 22:01:10.189091+00:00,2025-10-01 22:06:17.666139+00:00,307.477048,54545.0,LX Route
4882,12,2025-10-01 22:11:27.351556+00:00,2025-10-01 22:11:36.389537+00:00,9.037981,54545.0,LX Route
4882,13,2025-10-01 22:14:32.449192+00:00,2025-10-01 22:18:11.960488+00:00,219.511296,54545.0,LX Route
4882,14,2025-10-01 22:20:23.974196+00:00,2025-10-01 22:20:50.530484+00:00,26.556288,54545.0,LX Route
4882,6,2025-10-01 22:28:19.218705+00:00,2025-10-01 22:29:02.953805+00:00,43.7351,54545.0,LX Route
4882,9,2025-10-01 22:29:55.272967+00:00,2025-10-01 22:30:49.228339+00:00,53.955372,54545.0,LX Route
4882,10,2025-10-01 22:32:51.936084+00:00,2025-10-01 22:39:26.729392+00:00,394.793308,54545.0,LX Route
4882,12,2025-10-01 22:44:33.938719+00:00,2025-10-01 22:45:26.290613+00:00,52.351894,54545.0,LX Route
4882,13,2025-10-01 22:46:10.692560+00:00,2025-10-01 22:47:37.972143+00:00,87.279583,54545.0,LX Route
4882,14,2025-10-01 22:49:41.227965+00:00,2025-10-01 22:50:07.985339+00:00,26.757374,54545.0,LX Route
4882,6,2025-10-01 22:57:45.102864+00:00,2025-10-01 22:58:38.260725+00:00,53.157861,54545.0,LX Route
4882,9,2025-10-01 22:59:39.837938+00:00,2025-10-01 23:01:25.229425+00:00,105.391487,54545.0,LX Route
4882,10,2025-10-01 23:04:03.526139+00:00,2025-10-01 23:06:43.006311+00:00,159.480172,54545.0,LX Route
4882,12,2025-10-01 23:14:11.691475+00:00,2025-10-01 23:16:23.208121+00:00,131.516646,54545.0,LX Route
4882,13,2025-10-01 23:17:32.895078+00:00,2025-10-01 23:18:51.330617+00:00,78.435539,54545.0,LX Route
4882,14,2025-10-01 23:21:29.718827+00:00,2025-10-01 23:22:13.762509+00:00,44.043682,54545.0,LX Route
4882,6,2025-10-01 23:31:09.801860+00:00,2025-10-01 23:32:11.977626+00:00,62.175766,54545.0,LX Route
4882,9,2025-10-01 23:33:13.368841+00:00,2025-10-01 23:34:24.409447+00:00,71.040606,54545.0,LX Route
4882,10,2025-10-01 23:37:21.338212+00:00,2025-10-01 23:39:24.146983+00:00,122.808771,54545.0,LX Route
4882,12,2025-10-01 23:44:51.055191+00:00,2025-10-01 23:45:52.727741+00:00,61.67255,54545.0,LX Route
4882,13,2025-10-01 23:47:03.616630+00:00,2025-10-01 23:49:06.387495+00:00,122.770865,54545.0,LX Route
4882,14,2025-10-01 23:51:27.077175+00:00,2025-10-01 23:52:02.152956+00:00,35.075781,54545.0,LX Route
4882,6,2025-10-02 00:00:28.993607+00:00,2025-10-02 00:01:21.919401+00:00,52.925794,54545.0,LX Route
4882,9,2025-10-02 00:02:14.213350+00:00,2025-10-02 00:02:58.107079+00:00,43.893729,54545.0,LX Route
4882,10,2025-10-02 00:05:30.316917+00:00,2025-10-02 00:07:18.707421+00:00,108.390504,54545.0,LX Route
4896,17,2025-10-01 11:14:16.332918+00:00,2025-10-01 11:14:59.653765+00:00,43.320847,54543.0,EE Route
4896,18,2025-10-01 11:15:42.733799+00:00,2025-10-01 11:16:08.506897+00:00,25.773098,54543.0,EE Route
4896,16,2025-10-01 11:19:09.960726+00:00,2025-10-01 11:19:18.710225+00:00,8.749499,54543.0,EE Route
4896,6,2025-10-01 11:28:49.913451+00:00,2025-10-01 11:28:58.775601+00:00,8.86215,54543.0,EE Route
4896,8,2025-10-01 11:29:59.380490+00:00,2025-10-01 11:30:17.128779+00:00,17.748289,54543.0,EE Route
4896,7,2025-10-01 11:32:18.215940+00:00,2025-10-01 11:32:26.915922+00:00,8.699982,54543.0,EE Route
4896,17,2025-10-01 11:42:58.649547+00:00,2025-10-01 11:44:26.946567+00:00,88.29702,54543.0,EE Route
4896,18,2025-10-01 11:45:18.915259+00:00,2025-10-01 11:46:02.483769+00:00,43.56851,54543.0,EE Route
4896,16,2025-10-01 11:49:56.291981+00:00,2025-10-01 11:50:04.982733+00:00,8.690752,54543.0,EE Route
4896,6,2025-10-01 11:59:20.154078+00:00,2025-10-01 11:59:28.890497+00:00,8.736419,54543.0,EE Route
4896,8,2025-10-01 12:00:55.275048+00:00,2025-10-01 12:01:21.144468+00:00,25.86942,54543.0,EE Route
4896,7,2025-10-01 12:07:26.480930+00:00,2025-10-01 12:07:35.208401+00:00,8.727471,54543.0,EE Route
4896,17,2025-10-01 12:18:13.875376+00:00,2025-10-01 12:21:15.162828+00:00,181.287452,54543.0,EE Route
4896,18,2025-10-01 12:22:06.816329+00:00,2025-10-01 12:22:50.289039+00:00,43.47271,54543.0,EE Route
4896,16,2025-10-01 12:25:00.919820+00:00,2025-10-01 12:25:09.674109+00:00,8.754289,54543.0,EE Route
4896,6,2025-10-01 12:36:16.767146+00:00,2025-10-01 12:36:25.503664+00:00,8.736518,54543.0,EE Route
4896,8,2025-10-01 12:37:34.277522+00:00,2025-10-01 12:37:51.856185+00:00,17.578663,54543.0,EE Route
4896,7,2025-10-01 12:46:51.013658+00:00,2025-10-01 12:46:59.784311+00:00,8.770653,54543.0,EE Route
4896,17,2025-10-01 12:56:22.851904+00:00,2025-10-01 12:59:07.727178+00:00,164.875274,54543.0,EE Route
4896,18,2025-10-01 13:00:42.856066+00:00,2025-10-01 13:02:09.325519+00:00,86.469453,54543.0,EE Route
4896,16,2025-10-01 13:05:20.727767+00:00,2025-10-01 13:05:29.475938+00:00,8.748171,54543.0,EE Route
4896,6,2025-10-01 13:15:19.519765+00:00,2025-10-01 13:15:28.353859+00:00,8.834094,54543.0,EE Route
4896,8,2025-10-01 13:17:03.335451+00:00,2025-10-01 13:17:20.605222+00:00,17.269771,54543.0,EE Route
4896,7,2025-10-01 13:21:24.804172+00:00,2025-10-01 13:21:33.683891+00:00,8.879719,54543.0,EE Route
4896,17,2025-10-01 13:31:51.990192+00:00,2025-10-01 13:32:53.146578+00:00,61.156386,54543.0,EE Route
4896,18,2025-10-01 13:34:21.230032+00:00,2025-10-01 13:35:22.923987+00:00,61.693955,54543.0,EE Route
4896,16,2025-10-01 13:40:02.199062+00:00,2025-10-01 13:40:11.189283+00:00,8.990221,54543.0,EE Route
4896,6,2025-10-01 13:49:47.174568+00:00,2025-10-01 13:49:56.150865+00:00,8.976297,54543.0,EE Route
4896,8,2025-10-01 13:51:22.469873+00:00,2025-10-01 13:51:48.431295+00:00,25.961422,54543.0,EE Route
4896,7,2025-10-01 13:54:50.393371+00:00,2025-10-01 13:54:59.159047+00:00,8.765676,54543.0,EE Route
4896,17,2025-10-01 14:06:54.910700+00:00,2025-10-01 14:07:55.282967+00:00,60.372267,54543.0,EE Route
4896,18,2025-10-01 14:09:23.118104+00:00,2025-10-01 14:10:15.560848+00:00,52.442744,54543.0,EE Route
4896,16,2025-10-01 14:15:37.948360+00:00,2025-10-01 14:15:46.928039+00:00,8.979679,54543.0,EE Route
4896,6,2025-10-01 14:24:12.074386+00:00,2025-10-01 14:24:20.882105+00:00,8.807719,54543.0,EE Route
4896,8,2025-10-01 14:25:39.127716+00:00,2025-10-01 14:26:05.761102+00:00,26.633386,54543.0,EE Route
4896,7,2025-10-01 14:33:39.157174+00:00,2025-10-01 14:33:47.977016+00:00,8.819842,54543.0,EE Route
4896,17,2025-10-01 14:43:24.499189+00:00,2025-10-01 14:44:43.279491+00:00,78.780302,54543.0,EE Route
4896,18,2025-10-01 14:45:53.503893+00:00,2025-10-01 14:46:28.421210+00:00,34.917317,54543.0,EE Route
4896,16,2025-10-01 14:49:14.202387+00:00,2025-10-01 14:49:23.261373+00:00,9.058986,54543.0,EE Route
4896,6,2025-10-01 14:58:08.366174+00:00,2025-10-01 14:58:17.200312+00:00,8.834138,54543.0,EE Route
4896,8,2025-10-01 14:59:27.089157+00:00,2025-10-01 14:59:53.531202+00:00,26.442045,54543.0,EE Route
4896,7,2025-10-01 15:08:02.466120+00:00,2025-10-01 15:08:11.214527+00:00,8.748407,54543.0,EE Route
4896,17,2025-10-01 15:17:04.150931+00:00,2025-10-01 15:18:23.156320+00:00,79.005389,54543.0,EE Route
4896,18,2025-10-01 15:20:08.924875+00:00,2025-10-01 15:20:35.962254+00:00,27.037379,54543.0,EE Route
4896,16,2025-10-01 15:24:05.678042+00:00,2025-10-01 15:24:14.702020+00:00,9.023978,54543.0,EE Route
4896,6,2025-10-01 15:33:00.335737+00:00,2025-10-01 15:33:09.218224+00:00,8.882487,54543.0,EE Route
4896,8,2025-10-01 15:35:20.292874+00:00,2025-10-01 15:35:46.832338+00:00,26.539464,54543.0,EE Route
4896,7,2025-10-01 15:39:43.361698+00:00,2025-10-01 15:39:52.229847+00:00,8.868149,54543.0,EE Route
4896,17,2025-10-01 15:52:13.682893+00:00,2025-10-01 15:53:23.882335+00:00,70.199442,54543.0,EE Route
4896,18,2025-10-01 15:54:25.058858+00:00,2025-10-01 15:55:35.090611+00:00,70.031753,54543.0,EE Route
4896,16,2025-10-01 15:59:14.009861+00:00,2025-10-01 15:59:22.889533+00:00,8.879672,54543.0,EE Route
4896,6,2025-10-01 16:07:24.543172+00:00,2025-10-01 16:07:33.634459+00:00,9.091287,54543.0,EE Route
4896,8,2025-10-01 16:09:19.217880+00:00,2025-10-01 16:09:45.675873+00:00,26.457993,54543.0,EE Route
4896,7,2025-10-01 16:12:58.735355+00:00,2025-10-01 16:13:07.779700+00:00,9.044345,54543.0,EE Route
4896,17,2025-10-01 16:24:14.019038+00:00,2025-10-01 16:25:50.474769+00:00,96.455731,54543.0,EE Route
4896,18,2025-10-01 16:26:42.636450+00:00,2025-10-01 16:28:45.217269+00:00,122.580819,54543.0,EE Route
4896,16,2025-10-01 16:34:52.773169+00:00,2025-10-01 16:35:01.744611+00:00,8.971442,54543.0,EE Route
4896,6,2025-10-01 16:43:57.412713+00:00,2025-10-01 16:44:06.262389+00:00,8.849676,54543.0,EE Route
4896,8,2025-10-01 16:45:16.830530+00:00,2025-10-01 16:45:43.153513+00:00,26.322983,54543.0,EE Route
4896,7,2025-10-01 16:54:10.380721+00:00,2025-10-01 16:54:19.495841+00:00,9.11512,54543.0,EE Route
4896,17,2025-10-01 17:05:10.409864+00:00,2025-10-01 17:05:54.348463+00:00,43.938599,54543.0,EE Route
4896,18,2025-10-01 17:08:06.804804+00:00,2025-10-01 17:09:17.419117+00:00,70.614313,54543.0,EE Route
4896,16,2025-10-01 17:12:23.078901+00:00,2025-10-01 17:12:32.208718+00:00,9.129817,54543.0,EE Route
4896,6,2025-10-01 17:23:49.380443+00:00,2025-10-01 17:23:58.162445+00:00,8.782002,54543.0,EE Route
4896,8,2025-10-01 17:26:09.641820+00:00,2025-10-01 17:26:36.160722+00:00,26.518902,54543.0,EE Route
4896,7,2025-10-01 17:31:26.102156+00:00,2025-10-01 17:31:34.862783+00:00,8.760627,54543.0,EE Route
4896,17,2025-10-01 17:44:41.274045+00:00,2025-10-01 17:46:01.200289+00:00,79.926244,54543.0,EE Route
4896,18,2025-10-01 17:46:54.442494+00:00,2025-10-01 17:48:04.589680+00:00,70.147186,54543.0,EE Route
4896,16,2025-10-01 17:52:52.769989+00:00,2025-10-01 17:53:01.630011+00:00,8.860022,54543.0,EE Route
4896,6,2025-10-01 18:04:02.881494+00:00,2025-10-01 18:04:11.979456+00:00,9.097962,54543.0,EE Route
4896,8,2025-10-01 18:06:09.393288+00:00,2025-10-01 18:06:45.014271+00:00,35.620983,54543.0,EE Route
4896,7,2025-10-01 18:10:52.970823+00:00,2025-10-01 18:11:01.672059+00:00,8.701236,54543.0,EE Route
4896,17,2025-10-01 18:23:41.314672+00:00,2025-10-01 18:25:00.569167+00:00,79.254495,54543.0,EE Route
4896,18,2025-10-01 18:26:10.673683+00:00,2025-10-01 18:26:55.029023+00:00,44.35534,54543.0,EE Route
4896,16,2025-10-01 18:30:25.475110+00:00,2025-10-01 18:30:34.281470+00:00,8.80636,54543.0,EE Route
4896,6,2025-10-01 18:41:09.578096+00:00,2025-10-01 18:41:18.517232+00:00,8.939136,54543.0,EE Route
4896,8,2025-10-01 18:42:55.507130+00:00,2025-10-01 18:43:13.388605+00:00,17.881475,54543.0,EE Route
4896,7,2025-10-01 18:49:40.418777+00:00,2025-10-01 18:49:49.530799+00:00,9.112022,54543.0,EE Route
4896,17,2025-10-01 19:00:58.919740+00:00,2025-10-01 19:01:52.061877+00:00,53.142137,54543.0,EE Route
4896,18,2025-10-01 19:04:05.284392+00:00,2025-10-01 19:05:42.871280+00:00,97.586888,54543.0,EE Route
4896,16,2025-10-01 19:09:32.203484+00:00,2025-10-01 19:09:41.071603+00:00,8.868119,54543.0,EE Route
4896,6,2025-10-01 19:20:26.313664+00:00,2025-10-01 19:20:35.203931+00:00,8.890267,54543.0,EE Route
4896,8,2025-10-01 19:22:28.201077+00:00,2025-10-01 19:22:54.544066+00:00,26.342989,54543.0,EE Route
4896,7,2025-10-01 19:27:52.517246+00:00,2025-10-01 19:28:01.294631+00:00,8.777385,54543.0,EE Route
4896,17,2025-10-01 19:52:52.621347+00:00,2025-10-01 19:56:14.956172+00:00,202.334825,54543.0,EE Route
4896,18,2025-10-01 19:57:16.155147+00:00,2025-10-01 19:59:10.567829+00:00,114.412682,54543.0,EE Route
4896,16,2025-10-01 20:01:34.870253+00:00,2025-10-01 20:01:43.776656+00:00,8.906403,54543.0,EE Route
4896,6,2025-10-01 20:11:43.272436+00:00,2025-10-01 20:11:52.478561+00:00,9.206125,54543.0,EE Route
4896,8,2025-10-01 20:13:40.252017+00:00,2025-10-01 20:14:06.851033+00:00,26.599016,54543.0,EE Route
4896,7,2025-10-01 20:23:37.844228+00:00,2025-10-01 20:23:47.430131+00:00,9.585903,54543.0,EE Route
4896,17,2025-10-01 20:55:30.190570+00:00,2025-10-01 20:56:39.705853+00:00,69.515283,54543.0,EE Route
4896,18,2025-10-01 20:59:59.784814+00:00,2025-10-01 21:00:34.998095+00:00,35.213281,54543.0,EE Route
4896,16,2025-10-01 21:04:04.336359+00:00,2025-10-01 21:04:13.278832+00:00,8.942473,54543.0,EE Route
4896,6,2025-10-01 21:15:10.803486+00:00,2025-10-01 21:15:19.652792+00:00,8.849306,54543.0,EE Route
4896,8,2025-10-01 21:17:30.148920+00:00,2025-10-01 21:17:47.493165+00:00,17.344245,54543.0,EE Route
4896,7,2025-10-01 21:20:59.302694+00:00,2025-10-01 21:21:08.281202+00:00,8.978508,54543.0,EE Route
4896,17,2025-10-01 21:58:23.806164+00:00,2025-10-01 22:00:17.268225+00:00,113.462061,54543.0,EE Route
4896,18,2025-10-01 22:01:10.285966+00:00,2025-10-01 22:02:11.627886+00:00,61.34192,54543.0,EE Route
4896,16,2025-10-01 22:05:07.080200+00:00,2025-10-01 22:05:15.974424+00:00,8.894224,54543.0,EE Route
4896,6,2025-10-01 22:14:14.739051+00:00,2025-10-01 22:14:23.641098+00:00,8.902047,54543.0,EE Route
4896,8,2025-10-01 22:16:08.772176+00:00,2025-10-01 22:16:26.525440+00:00,17.753264,54543.0,EE Route
4896,7,2025-10-01 22:19:22.423503+00:00,2025-10-01 22:19:31.274776+00:00,8.851273,54543.0,EE Route
4896,17,2025-10-01 22:40:27.986977+00:00,2025-10-01 22:41:38.049887+00:00,70.06291,54543.0,EE Route
4896,18,2025-10-01 22:42:39.742279+00:00,2025-10-01 22:43:23.970202+00:00,44.227923,54543.0,EE Route
4896,16,2025-10-01 22:46:10.773061+00:00,2025-10-01 22:46:19.528776+00:00,8.755715,54543.0,EE Route
4896,6,2025-10-01 22:55:15.023921+00:00,2025-10-01 22:55:24.205939+00:00,9.182018,54543.0,EE Route
4896,8,2025-10-01 22:57:01.015884+00:00,2025-10-01 22:57:18.843359+00:00,17.827475,54543.0,EE Route
4896,7,2025-10-01 23:01:16.092150+00:00,2025-10-01 23:01:25.314391+00:00,9.222241,54543.0,EE Route
4896,17,2025-10-01 23:14:46.880794+00:00,2025-10-01 23:16:14.564896+00:00,87.684102,54543.0,EE Route
4896,18,2025-10-01 23:16:49.482830+00:00,2025-10-01 23:17:50.203613+00:00,60.720783,54543.0,EE Route
4896,16,2025-10-01 23:21:29.799092+00:00,2025-10-01 23:21:38.740584+00:00,8.941492,54543.0,EE Route
4896,6,2025-10-01 23:32:20.650633+00:00,2025-10-01 23:32:29.369688+00:00,8.719055,54543.0,EE Route
4896,8,2025-10-01 23:33:40.118507+00:00,2025-10-01 23:34:15.597807+00:00,35.4793,54543.0,EE Route
4896,7,2025-10-01 23:39:41.660585+00:00,2025-10-01 23:39:50.337999+00:00,8.677414,54543.0,EE Route
4896,17,2025-10-01 23:50:16.521267+00:00,2025-10-01 23:51:09.309968+00:00,52.788701,54543.0,EE Route
4896,18,2025-10-01 23:52:02.155037+00:00,2025-10-01 23:52:55.133061+00:00,52.978024,54543.0,EE Route
4896,16,2025-10-01 23:57:07.624899+00:00,2025-10-01 23:57:16.556803+00:00,8.931904,54543.0,EE Route
4896,6,2025-10-02 00:08:39.391732+00:00,2025-10-02 00:08:48.554183+00:00,9.162451,54543.0,EE Route
4896,8,2025-10-02 00:09:51.367372+00:00,2025-10-02 00:10:08.873682+00:00,17.50631,54543.0,EE Route
7149,13,2025-10-01 11:10:32.048558+00:00,2025-10-01 11:13:15.898871+00:00,163.850313,54545.0,LX Route
7149,14,2025-10-01 11:14:50.854159+00:00,2025-10-01 11:17:00.781729+00:00,129.92757,54545.0,LX Route
7149,1,2025-10-01 11:24:12.497026+00:00,2025-10-01 11:27:58.064300+00:00,225.567274,54545.0,LX Route
7149,2,2025-10-01 11:29:07.423323+00:00,2025-10-01 11:30:08.161894+00:00,60.738571,54545.0,LX Route
7149,3,2025-10-01 11:32:52.928565+00:00,2025-10-01 11:34:36.906850+00:00,103.978285,54545.0,LX Route
7149,12,2025-10-01 11:39:04.891605+00:00,2025-10-01 11:39:31.118215+00:00,26.22661,54545.0,LX Route
7149,13,2025-10-01 11:39:57.012330+00:00,2025-10-01 11:40:48.973264+00:00,51.960934,54545.0,LX Route
7149,14,2025-10-01 11:42:15.610196+00:00,2025-10-01 11:42:41.419558+00:00,25.809362,54545.0,LX Route
7149,1,2025-10-01 11:50:04.983433+00:00,2025-10-01 11:50:57.138727+00:00,52.155294,54545.0,LX Route
7149,2,2025-10-01 11:51:48.731801+00:00,2025-10-01 11:52:14.652461+00:00,25.92066,54545.0,LX Route
7149,3,2025-10-01 11:54:32.941878+00:00,2025-10-01 11:56:00.586521+00:00,87.644643,54545.0,LX Route
7149,12,2025-10-01 12:00:37.930845+00:00,2025-10-01 12:01:21.271864+00:00,43.341019,54545.0,LX Route
7149,13,2025-10-01 12:01:38.697679+00:00,2025-10-01 12:07:52.600037+00:00,373.902358,54545.0,LX Route
7149,14,2025-10-01 12:09:36.142020+00:00,2025-10-01 12:10:28.184598+00:00,52.042578,54545.0,LX Route
7149,1,2025-10-01 12:17:47.952585+00:00,2025-10-01 12:21:06.385574+00:00,198.432989,54545.0,LX Route
7149,2,2025-10-01 12:22:06.900159+00:00,2025-10-01 12:22:41.523683+00:00,34.623524,54545.0,LX Route
7149,3,2025-10-01 12:25:09.677161+00:00,2025-10-01 12:26:01.587035+00:00,51.909874,54545.0,LX Route
7149,12,2025-10-01 12:30:56.262785+00:00,2025-10-01 12:32:14.680218+00:00,78.417433,54545.0,LX Route
7149,13,2025-10-01 12:33:06.233309+00:00,2025-10-01 12:42:30.192977+00:00,563.959668,54545.0,LX Route
7149,14,2025-10-01 12:44:14.608272+00:00,2025-10-01 12:44:40.451543+00:00,25.843271,54545.0,LX Route
7149,1,2025-10-01 12:52:37.696980+00:00,2025-10-01 12:54:21.693449+00:00,103.996469,54545.0,LX Route
7149,2,2025-10-01 12:56:40.091260+00:00,2025-10-01 12:58:06.928455+00:00,86.837195,54545.0,LX Route
7149,3,2025-10-01 13:01:08.866439+00:00,2025-10-01 13:02:18.018792+00:00,69.152353,54545.0,LX Route
7149,12,2025-10-01 13:06:55.792173+00:00,2025-10-01 13:07:30.858079+00:00,35.065906,54545.0,LX Route
7149,13,2025-10-01 13:08:31.533218+00:00,2025-10-01 13:10:16.068355+00:00,104.535137,54545.0,LX Route
7149,14,2025-10-01 13:11:25.851666+00:00,2025-10-01 13:11:34.677512+00:00,8.825846,54545.0,LX Route
7149,1,2025-10-01 13:18:48.123230+00:00,2025-10-01 13:26:38.278708+00:00,470.155478,54545.0,LX Route
7149,2,2025-10-01 13:27:39.116742+00:00,2025-10-01 13:28:06.214052+00:00,27.09731,54545.0,LX Route
7149,3,2025-10-01 13:29:58.895631+00:00,2025-10-01 13:30:33.659953+00:00,34.764322,54545.0,LX Route
7149,12,2025-10-01 13:34:30.205097+00:00,2025-10-01 13:35:14.102799+00:00,43.897702,54545.0,LX Route
7149,13,2025-10-01 13:36:06.348739+00:00,2025-10-01 13:38:17.180460+00:00,130.831721,54545.0,LX Route
7149,14,2025-10-01 13:39:27.373162+00:00,2025-10-01 13:40:02.404936+00:00,35.031774,54545.0,LX Route
7149,1,2025-10-01 13:47:18.006992+00:00,2025-10-01 13:49:20.539144+00:00,122.532152,54545.0,LX Route
7149,2,2025-10-01 13:52:40.203855+00:00,2025-10-01 13:52:49.242707+00:00,9.038852,54545.0,LX Route
7149,3,2025-10-01 13:56:08.765678+00:00,2025-10-01 13:58:02.443269+00:00,113.677591,54545.0,LX Route
7149,12,2025-10-01 14:04:00.289147+00:00,2025-10-01 14:04:17.601624+00:00,17.312477,54545.0,LX Route
7149,13,2025-10-01 14:04:52.677185+00:00,2025-10-01 14:06:28.784416+00:00,96.107231,54545.0,LX Route
7149,14,2025-10-01 14:08:04.063460+00:00,2025-10-01 14:08:56.991909+00:00,52.928449,54545.0,LX Route
7149,1,2025-10-01 14:16:48.049323+00:00,2025-10-01 14:19:34.007241+00:00,165.957918,54545.0,LX Route
7149,3,2025-10-01 14:24:55.427534+00:00,2025-10-01 14:26:40.460695+00:00,105.033161,54545.0,LX Route
7149,12,2025-10-01 14:31:28.300467+00:00,2025-10-01 14:33:39.302084+00:00,131.001617,54545.0,LX Route
7149,13,2025-10-01 14:34:57.846485+00:00,2025-10-01 14:35:50.356986+00:00,52.510501,54545.0,LX Route
7149,14,2025-10-01 14:37:08.913513+00:00,2025-10-01 14:37:44.054389+00:00,35.140876,54545.0,LX Route
7149,1,2025-10-01 14:43:59.430383+00:00,2025-10-01 14:46:46.052854+00:00,166.622471,54545.0,LX Route
7149,2,2025-10-01 14:48:30.467200+00:00,2025-10-01 14:48:48.256509+00:00,17.789309,54545.0,LX Route
7149,3,2025-10-01 14:51:08.759561+00:00,2025-10-01 14:54:12.042579+00:00,183.283018,54545.0,LX Route
7149,12,2025-10-01 14:59:18.437323+00:00,2025-10-01 15:00:19.590365+00:00,61.153042,54545.0,LX Route
7149,13,2025-10-01 15:01:11.629442+00:00,2025-10-01 15:07:01.387509+00:00,349.758067,54545.0,LX Route
7149,14,2025-10-01 15:08:11.216290+00:00,2025-10-01 15:09:20.702191+00:00,69.485901,54545.0,LX Route
7149,1,2025-10-01 15:16:46.294422+00:00,2025-10-01 15:18:32.244099+00:00,105.949677,54545.0,LX Route
7149,2,2025-10-01 15:20:26.680263+00:00,2025-10-01 15:21:02.510615+00:00,35.830352,54545.0,LX Route
7149,3,2025-10-01 15:25:06.746710+00:00,2025-10-01 15:25:59.853674+00:00,53.106964,54545.0,LX Route
7149,12,2025-10-01 15:30:49.008181+00:00,2025-10-01 15:31:50.153547+00:00,61.145366,54545.0,LX Route
7149,13,2025-10-01 15:32:16.605839+00:00,2025-10-01 15:35:11.595908+00:00,174.990069,54545.0,LX Route
7149,14,2025-10-01 15:36:39.799587+00:00,2025-10-01 15:37:23.546998+00:00,43.747411,54545.0,LX Route
7149,1,2025-10-01 15:45:41.377350+00:00,2025-10-01 15:46:51.548835+00:00,70.171485,54545.0,LX Route
7149,2,2025-10-01 15:49:19.394098+00:00,2025-10-01 15:50:03.065558+00:00,43.67146,54545.0,LX Route
7149,3,2025-10-01 15:55:52.775490+00:00,2025-10-01 15:56:36.571068+00:00,43.795578,54545.0,LX Route
7149,12,2025-10-01 16:02:17.251972+00:00,2025-10-01 16:03:53.553911+00:00,96.301939,54545.0,LX Route
7149,13,2025-10-01 16:04:28.790499+00:00,2025-10-01 16:05:21.681448+00:00,52.890949,54545.0,LX Route
7149,14,2025-10-01 16:07:06.961936+00:00,2025-10-01 16:07:51.258082+00:00,44.296146,54545.0,LX Route
7149,1,2025-10-01 16:15:54.410984+00:00,2025-10-01 16:19:07.268471+00:00,192.857487,54545.0,LX Route
7149,2,2025-10-01 16:20:52.631140+00:00,2025-10-01 16:21:18.960756+00:00,26.329616,54545.0,LX Route
7149,3,2025-10-01 16:24:31.347363+00:00,2025-10-01 16:26:07.726989+00:00,96.379626,54545.0,LX Route
7149,12,2025-10-01 16:31:13.939919+00:00,2025-10-01 16:32:41.483872+00:00,87.543953,54545.0,LX Route
7149,13,2025-10-01 16:33:34.213840+00:00,2025-10-01 16:43:30.678625+00:00,596.464785,54545.0,LX Route
7149,14,2025-10-01 16:45:25.466910+00:00,2025-10-01 16:47:54.685935+00:00,149.219025,54545.0,LX Route
7149,1,2025-10-01 16:56:58.120787+00:00,2025-10-01 17:02:31.486351+00:00,333.365564,54545.0,LX Route
7149,2,2025-10-01 17:04:52.707772+00:00,2025-10-01 17:05:27.656328+00:00,34.948556,54545.0,LX Route
7149,3,2025-10-01 17:08:59.634615+00:00,2025-10-01 17:11:38.070868+00:00,158.436253,54545.0,LX Route
7149,12,2025-10-01 17:17:05.049063+00:00,2025-10-01 17:18:58.792106+00:00,113.743043,54545.0,LX Route
7149,13,2025-10-01 17:20:09.152738+00:00,2025-10-01 17:27:37.513206+00:00,448.360468,54545.0,LX Route
7149,14,2025-10-01 17:29:31.614728+00:00,2025-10-01 17:30:24.530929+00:00,52.916201,54545.0,LX Route
7149,1,2025-10-01 17:38:24.979238+00:00,2025-10-01 17:40:55.034394+00:00,150.055156,54545.0,LX Route
7149,2,2025-10-01 17:43:23.316070+00:00,2025-10-01 17:45:16.728056+00:00,113.411986,54545.0,LX Route
7149,3,2025-10-01 17:54:03.342011+00:00,2025-10-01 17:55:39.295425+00:00,95.953414,54545.0,LX Route
7149,12,2025-10-01 18:00:02.026941+00:00,2025-10-01 18:01:30.780314+00:00,88.753373,54545.0,LX Route
7149,13,2025-10-01 18:02:15.147402+00:00,2025-10-01 18:03:27.358210+00:00,72.210808,54545.0,LX Route
7149,14,2025-10-01 18:05:15.378059+00:00,2025-10-01 18:06:00.340335+00:00,44.962276,54545.0,LX Route
7149,1,2025-10-01 18:13:24.276834+00:00,2025-10-01 18:15:28.179075+00:00,123.902241,54545.0,LX Route
